,sentiment,text
3637,-1.0, right now at  but my ghetto ass tv doesn t want to show it  lmfao  i m sad 
3638,-1.0,just got the flat screen  setting it up  amp  what not  then back to studying 
3639,-1.0,also ivanovic  she lost to azarenka  sp    did sharapova win against li 
3640,-1.0,connor did an amazing job  but unfortunately we didn t win the championship  
3641,-1.0,i can t believe the last survivor of the titanic died   that s really sad  
3642,-1.0, why arent you at the mtv movie awards  i was looking forward to see you n tv 
3643,-1.0,popcorn for supper because there is no food in the house and i am so broke  
3644,-1.0,       lame lame lame lame     somethings wrong there  i was rooting for  
3645,-1.0, carney really  mine s not on for and a half more hours on my cable package  
3646,-1.0,afternoon at the lake was botched  watching movies under the a c instead 
3647,-1.0, me too  but lol   kristin cavallari being advertised as  the bitch is back 
3648,-1.0,in the lunch room  manager is talking racist jokes about the asian cleaners  
3649,-1.0,damn   no games today  and i m lonely  notttt a good combination   ughhh 
3650,-1.0,ck out http   www bnonews com    upset and uproar in north  amp  south korea 
3651,-1.0, lmao i just went in girl  burritos margaritas   everything   gotta get ready 
3652,-1.0, r we don t have teeth and are painfully shy  almost agoraphobic  so sad  
3653,-1.0,is over all of this    but how on earth do you just end a friendship  argh 
3654,-1.0,queen spilled zeppel on my keyboard yesterday  now the touchpad is sticky  
3655,-1.0,um okay no zack galifinakis    but the rest of the cast from hangover  
3656,-1.0,i am bummed about  quot cool and light rain quot  for grad night thursday   
3657,-1.0,now i have to go to work    don t think i have to change nappies today though 
3658,-1.0, wolcott what happened to your phone   it stop picking up or replying to texts 
3659,-1.0,i got summoned for jury duty  this was not the opportunity i was waiting for 
3660,-1.0, yeah  disney rocks  lol  well my streaming is rubbish  so slow and skips alot 
3661,-1.0,never leave a bag of gummy worms in your car during summer  they melt  
3662,-1.0, do you guys hate rio or something   you always just stay here for a day 
3663,-1.0,holy fuck  this is the fourth danfraiser bot to follow me in two days  
3664,-1.0,hi tweeties   busy at work trying to stay focussed have run out of coffee 
3665,-1.0,it s summer  i ve barely done anything    and i m already exhausted   lame  
3666,-1.0,oh man   my stomach is giving me a hard time right now     the bends    
3667,-1.0,gah  i just uploaded pictures    wrong  d  i have to start over completely  
3668,-1.0,i kind of only love eminem because brennan does  but  he s growing on me 
3669,-1.0,it s so flippin hot up in this beeyatch we call earth  or ewa as i call it  
3670,-1.0,aww i just finished watching click it always makes me cry  good movie  
3671,-1.0, still packing    then shower  then maybe  but i have no money for it  
3672,-1.0, it went away with that detroit goal and now penalty kill  they got off track
3673,-1.0,i used to  lt em  this album left me quite disappointed      mtvmovieawards
3674,-1.0,it just doesn t look right seeing eminem onstage without proof   mtv  music
3675,-1.0, awww snap  you know shes not on the show anymore  theyre on a cruise ship now 
3676,-1.0,would love to watch the mtv movie awards but i can t cause my tv is stupid     
3677,-1.0,  thank you for the offer   i appreciate it    mortgage companies suck   
3678,-1.0,i attempted to ride the lightning on expert g but the solo kicked me off  
3679,-1.0,watching mtv awards  but i m damn tired and have to get up early tomorrow    
3680,-1.0,i don t know what prob is here  twitter is nt changing my profile picture 
3681,-1.0,bored out of my brains   nothing to do  something good better come on tv soon 
3682,-1.0, the crowd wasn t much enjoying his performance  it was a little flat though 
3683,-1.0,the new movie up is not as cool as the balloons made it look on the commercial 
3684,-1.0,why is boxing on the channel that says the bball game should be on    feck 
3685,-1.0, i m  trying  to follow   but she hasn t accepted my request to stalk her  
3686,-1.0, i can t watch it cause i live in canada   but i heard she lost  i m so mad  
3687,-1.0, awwe i wish i could go to every show on the summer tour  got any openings   
3688,-1.0, likewise the half year passed so unknowingly of what i ve accomplished  
3689,-1.0, yep got it back this afternoon     n some later  i m savin to buy a newer one
3690,-1.0,feels forgotten  damn it    why wont he call   http   plurk com p xi0vj
3691,-1.0,so full of sushi  no red bean ice cream though  got ralphs italian ice instead 
3692,-1.0,in atl    loving every minute of it   damn i do not want to go back to tally   
3693,-1.0,homework you gotta hate it my last school night of my high school career 
3694,-1.0, lord nooo  poor thing   do you need anything  blanket  heating pad  soup 
3695,-1.0, awww ok     thanks for playing    take your ticket stub and go home    
3696,-1.0,another award for twilight  common voters    vote for slumdog millionaire
3697,-1.0,yes  cam won   dammit  taylor and vanessa did not  that makes me tre sad 
3698,-1.0,got so much done today   time for some relaxation   back on the grind tomorrow 
3699,-1.0,ashh10  lmao how did she loose against miley  she s my favvv  i repeat 
3700,-1.0, i know me too  next week i ll see if i can get them all on one computer  
3701,-1.0,tomorrow s june 1st and we have a frost advisory for tonight   where is summer 
3702,-1.0,mmm organic vanilla yogurt    unfortunately there is 9g of sugar in 100g 
3703,-1.0,so bored   i m jealous of you    you get to be with him allllllllllll night 
3704,-1.0, you know we beefin right     lol you still naint following me on here 
3705,-1.0, the funny thing is she looks like me  i m older  to bad i can t sing  
3706,-1.0,watching the mtx movie awards and worrying about so many people and things 
3707,-1.0,gwen stefani in full effect  can t believe my bro is leaving in 2weeks  
3708,-1.0, well please do what you think is best for you  you got me worried babe 
3709,-1.0, thanx  i just finished voting for you too  and poor  s picture disappeared  
3710,-1.0,oh  you handled that amazingly  poor eminem couldnt deal with bruno  awwww   
3711,-1.0,did mtv just turn disney   wtf mtv movie awards  you sold out to tweens 
3712,-1.0,omg hp scene on the awards  idk why i keep on tweeting about the awards  
3713,-1.0,  me either  potential girls night  when we re all in one place  of course 
3714,-1.0,my moms a fuckin bitch probley not adoptin max tomarrow if at all  poor cat 
3715,-1.0,i have to miss the rest of the awards  youre a mean    i still love you
3716,-1.0, cant wait till it comes on on da westcoast geeze i hate time differences 
3717,-1.0,where can i watch mtv movie awards live on the interneeet   cant find it  
3718,-1.0,so mad that cablevision took away mtv   now im missing the movie awards 
3719,-1.0, it sucks  watch up  it was really cute and it actually made me cry twice 
3720,-1.0,wanna watch mtv movie awards but the channel isn t in list of my tv  huuh 
3721,-1.0,no thyroidal problems  i have to see a neurologist  as apparently i m twitchy  
3722,-1.0, yeah it does  i am not allowed to sit w my family in emma s graduation 
3723,-1.0,best kiss  let s go my dear ones  i want so many people to win this category   
3724,-1.0, interview did not go well  stupid video game elitists  look i m replying 
3725,-1.0,if my mom loved me she would get me sims tomorrow at midnight   she said no 
3726,-1.0,getting ready for school tomorrow      crazy only ten days left  kinda sad 
3727,-1.0,sad  my main man  still bumping  quot swagger like us quot  on  quot quot   
3728,-1.0,my friends think im a total freak when i tell them about youtube and twitter 
3729,-1.0,awesome  1 to wings after two periods  miley didn t win female breaktrough 
3730,-1.0, they are from long island so i think its just default that i like them 
3731,-1.0,about to watch the last episode of  quot breaking bad quot  for this season 
3732,-1.0, i bought hairties couple weeks back and have lost around a dozen already 
3733,-1.0,just realized that i won t be able to see weeds when it comes on again  
3734,-1.0, my mother used to cut my hair when i was very young don t tell anyone  lol
3735,-1.0,the  best kiss  category always reminds me of ryan gosling rachel mcadams 
3736,-1.0, wat channel u watchin  where u at  i wana c the awards but they not on yet 
3737,-1.0,the mtv award is a lil explicit  sorry  i had to turn my kids are watching    
3738,-1.0,is back at uni  raging over my broken guitar  wanting to kill this annoying kid
3739,-1.0,gonna have some sopas  we portuguese people can cook  well not me so much  
3740,-1.0,demi lovato  love the dp    so gawguzz   ree rawr  but i love jason  sorry s 
3741,-1.0, 0 and the kiss   i want to see it  i m so happy  twilight is the best  
3742,-1.0,noooooo they didn t kiss   damn it  but yay for movie award for best kiss 
3743,-1.0,yay  rob  amp  kirsten  that was wrong tho   thought they were gonna kiss  
3744,-1.0,bones just scared the shit outta bugs the bunny haha       literally     eh 
3745,-1.0,itunes is a bitch  it deleted all of my musics from my ipod  i miss my musics 
3746,-1.0,  damn  ifeel hurt    that s not fair tho   i aint see u since 14 lmfao  
3747,-1.0,twitter doesn t seem to want to update my new oauth application settings 
3748,-1.0,went  shopping  but didn t find anything  now watching role model  aaaha 
3749,-1.0,  crc  i want to  but august not looking likely now   would be amazing to go 
3750,-1.0,i bet their going to show the new moon preview right before the show ends 
3751,-1.0,i jizzed in my   don t get to know what cuz i have to go to bed  argh  
3752,-1.0,the mtv awards are ridiculous    i m turning them off    two thumbs down  
3753,-1.0,oh no  i m really sleepy   i don t want to miss the mtv movie awards   
3754,-1.0,sooo not looking forward to tomorrow   how can it be monday already  not fair  
3755,-1.0,ryan reynolds is beautiful  i still can t get over him and scarlet johanssen   
3756,-1.0, i m drinking  it s mostly due to my head cold that has drained into my chest  
3757,-1.0, no like i was in the movie surrounded by couples and i was just like aww 
3758,-1.0,back to work tomorrow  my hand is bruised from fighting with the files 
3759,-1.0,i can t go to disney tomorrow cause of that stupid training  it s not fair 
3760,-1.0, sorry guys  apparently none of my texts have been getting through all night  
3761,-1.0, aww  i understand completely  even if i don t know about the baseball game 
3762,-1.0,ugh  i may have just torn a ligament again  today had been going so well 
3763,-1.0, the don  no i m exhausted  i ve been carrying around bloody animals since 6am 
