,text,sentiment
1286,founded in 2000   bioview automates laboratory tests   especially diagnostic tests for cancer  ,0.0
1287,the ship unloader is totally enclosed along the entire conveying line to the storage facilities  ,0.0
1288,like all other mechanical pipettors from biohit   also proline plus is ce ivd marked and comes with a 3 year warranty  ,0.0
1289,citigroup   inc nyse   c   deutsche bank nyse   db and pohjola bank are lead managers for the sale  ,0.0
1290,19 may 2010   finnish company lemminkainen oyj   hel   lem1s   said today that it will construct an office building at toolonlahti in downtown helsinki   without disclosing financial details  ,0.0
1291,biden   s green push delivers boost to fossil fuel companies,1.0
1292,the bridge is part of the highway 14 development project  ,0.0
1293,rinkuskiai raised the sales by 18 1 percent   to 1 37 million liters   while the sales of kauno alus grew by 14 3 percent   to 960 000 liters  ,1.0
1294,according to heikkil     more than just    refreshment and energy    will soon be found in soft drinks also in finland  ,0.0
1295,the company did not distribute a dividend in 2005  ,0.0
1296,the train is expected to cross the russian territory in 9 days   reaching the vostochny port  ,0.0
1297,the shares subscribed will be eligible for trade on the following day from the registration  ,0.0
1298,the subscription period of amer sports   2002 warrant scheme will end on 31 december 2007  ,0.0
1299,29 september   2010 finnish waste management and recycling company lassila   tikanoja expands its operations in russia by introducing its recently completed recycling plant in the city of dubna near moscow  ,1.0
1300,the facility consists of a seven year bullet term loan of 200 mln euro   292 4 mln and a 150 mln euro   219 3 mln five year revolving credit facility  ,0.0
1301,besides   pit produkt will enter the new segments  ,0.0
1302,according shipping company viking line   the eu decision will have a significant financial impact  ,0.0
1303,at the end of march 2009   the company  s loans amounted to eur 10 113 mn  ,0.0
1304,a huge issue for us is the button placement  ,0.0
1305,viking line  s cargo revenue increased by 5 4   to eur 21 46 mn   and cargo volume increased by 2 4   to 70 116 cargo units  ,1.0
1306,  the group    s cumulative sales during the review period were eur 48 2 million eur 53 1 million   1 9 2007 and profit before taxes was eur 1 2 1 4 million  ,0.0
1307,finnish security and privacy software solutions developer stonesoft oyj said on january 7   2008 that the preliminary sales of its stonegate products grew by 59 pct year on year to 3 6 mln euro     5 3 mln   for the fourth quarter of 2007  ,1.0
1308,the company said that currently the french distribution unit ragot is located in loudeac   normandy   the distribution unit waterqueen and line supplier tortue in saint marcel in mid france and the hook manufacturing unit vmc and hook distribution unit vmc europe in morvillars  ,0.0
1309,apple investing  430b in us  north carolina campus first on east coast,0.0
1310,finnish engineering and technology company metso oyj said on may 27   2008 it completed the acquisition of paper machinery technology from japanese engineering company mitsubishi heavy industries   mhi   for an undisclosed sum  ,1.0
1311,finnish laboratory liquid handling and diagnostic test systems developer biohit oyj omx helsinki   biobv issued on tuesday 3 june a profit warning for the financial year 2008  ,-1.0
1312,teleste was set up in 1954 and is divided into broadband cable networks and video networks business areas  ,0.0
1313,pretax loss totaled eur 1 2 mn   down from a profit of eur 2 1 mn in 2004  ,-1.0
1314,intel to spend us 20b on new us chip plants,0.0
1315,the acquisition will considerably increase kemira  s sales and market position in the russian metal industry coatings market  ,1.0
1316,a local waste management company   turun seudun j  tehuolto   has planned to set up a 150 000 tonne waste burning facility  ,0.0
1317,   this transaction supports huhtamaki  s strategic review of rigid plastic consumer goods operations      says huhtam  ki oyj  s ceo jukka moisio  ,0.0
1318,pretax profit totalled eur 80 8 mn   compared to a loss of eur 13 1 mn in the corresponding period in 2009  ,1.0
1319,the total need for staff cuts corresponds to about 300 man years  ,-1.0
1320,the company generates net sales of about 600 mln euro   775 5 mln annually and employs 6 000  ,0.0
1321,this resulted in improved sales figures in sweden  ,1.0
1322,the economic development and trade ministry and industry and energy ministry   along with the kostroma regional administration and the russian lumberman and timber exporters union   has been carrying out work to acquire investment for the construction of a pulp and paper mill in neya since 2003  ,0.0
1323,london  s leading shares today jumped almost 100 points   or 1 7     as the market opened  ,1.0
1324,what would you like to see changed on nokia  s next attempt  ,0.0
1325,upm is the biggest producer of magazine paper in europe   with a market share of over 30 pct   and it is likely to say that prices in the segment were at best flat during the quarter   analysts said  ,0.0
1326,the dual fuel engines of the vessel can operate on liquefied natural gas lng with low emissions  ,0.0
1327,on january 29   2009 the largest nordic bank nordea and finnish retail chain stockmann launched a regionally unique cooperation project   they are the first to introduce a common mastercard credit card enabling payments in different states and stores  ,0.0
1328,the group also plans to launch the 270 room atria grand   whitefield   a five star luxury hotel   in 2009  ,0.0
1329,  adp news     dec 11   2008   finnish power supply solutions provider efore oyj   omx   efo1v   said yesterday it opened a technology research and development   r d   laboratory at helsinki university of technology  ,0.0
1330,sanoma news   advertising sales decreased by 22   during the year  ,-1.0
1331,key reasons to read this report     report contains only relevant information   leaving out excessive data  ,0.0
1332,the non recurring costs caused to talentum  s premedia business area by the restructuring will amount to 2 0 mln euro   2 7 mln and will be included in the company  s financial results for the second quarter of 2007  ,0.0
1333,the company  s operating profit for 2006 stood at 39 6 mln euro     57 9 mln    ,0.0
1334,at some point   it will spread also to iran and iraq  ,0.0
1335,the group  s revenue amounts to over eur 80 million   about half of which is accounted for by exports  ,0.0
1336,chief executive officer olli pekka kallasvuo  s changes on tuesday mark the third time in nine months the company has reshuffled executives and operations as nokia loses ground to apple  s iphone and rim  s blackberry  ,-1.0
1337,fortum expects its annual capital expenditure in the next four to five years to be within a range of eur 0 8 1  2 billion   as earlier announced  ,0.0
